timestamp,session_id,event_type,sender,message,scam_detected,confidence_score,upi_ids,bank_accounts,ifsc_codes,phishing_urls,phone_numbers,suspicious_phrases,sophistication
2026-02-08T11:42:10.132527,eval-1770549970970-58,message,scammer,Immediate action required: OTP pending. Transfer to user9yzs@okicici to unblock. Account 505088548839 / IFSC ICIC0009876. Send confirmation on +91 8262415846. Use link http://phish.example/verify?ref=ak0llqaa.,True,0.5,user9yzs@okicici,"505088548839,918262415846",,http://phish.example/verify?ref=ak0llqaa.,+918262415846,,
2026-02-08T11:42:10.132690,eval-1770549970970-58,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,user9yzs@okicici,"505088548839,918262415846",,http://phish.example/verify?ref=ak0llqaa.,+918262415846,,
2026-02-08T11:42:10.134058,eval-1770549970970-58,summary,,,True,,user9yzs@okicici,"505088548839,918262415846",,http://phish.example/verify?ref=ak0llqaa.,+918262415846,,high (uses links plus banking/payment identifiers)
2026-02-08T11:42:10.134258,eval-1770549970973-59,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,userfzo5@okicici,"807295964299,917411505850",HDFC0001234,http://phish.example/verify?ref=crdv4sry,+917411505850,,
2026-02-08T12:20:43.026887,single-test,summary,,,True,,demo@okicici,,,http://example.com,,,high (uses links plus banking/payment identifiers)
2026-02-08T12:20:43.029813,single-test,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,demo@okicici,,,http://example.com,,,
2026-02-08T12:20:43.031835,single-test,message,scammer,URGENT blocked account otp. Pay to UPI demo@okicici and visit http://example.com,True,1.0,demo@okicici,,,http://example.com,,,
2026-02-08T12:24:30.802790,eval-1770553291736-2,summary,,,True,,userbpa0@okicici,"762432062283,917241367742",SBIN0000456,http://phish.example/verify?ref=80tzt2nr,+917241367742,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.815776,eval-1770553291738-5,summary,,,True,,user787z@okicici,"620823685876,919511341036",SBIN0000456,http://phish.example/verify?ref=rb12rdgz,+919511341036,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.818736,eval-1770553291736-2,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userbpa0@okicici. Bank a/c 762432062283 IFSC SBIN0000456. Call +91 7241367742. Open http://phish.example/verify?ref=80tzt2nr immediately.,True,1.0,userbpa0@okicici,"762432062283,917241367742",SBIN0000456,http://phish.example/verify?ref=80tzt2nr,+917241367742,,
2026-02-08T12:24:30.826694,eval-1770553291736-2,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,userbpa0@okicici,"762432062283,917241367742",SBIN0000456,http://phish.example/verify?ref=80tzt2nr,+917241367742,,
2026-02-08T12:24:30.856231,eval-1770553291738-5,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI user787z@okicici. Bank a/c 620823685876 IFSC SBIN0000456. Call +91 9511341036. Open http://phish.example/verify?ref=rb12rdgz immediately.,True,1.0,user787z@okicici,"620823685876,919511341036",SBIN0000456,http://phish.example/verify?ref=rb12rdgz,+919511341036,,
2026-02-08T12:24:30.882501,eval-1770553291738-4,summary,,,True,,usersytv@okicici,"919800087684,968911691582",HDFC0001234,http://phish.example/verify?ref=yhtvobvt.,+919800087684,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.908928,eval-1770553291743-7,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,uservk3q@okicici,"500158815971,916736091283",ICIC0009876,http://phish.example/verify?ref=09b170fs,+916736091283,,
2026-02-08T12:24:30.929231,eval-1770553291738-4,message,scammer,Final warning: urgent refund verification. Pay to UPI usersytv@okicici. Bank account 968911691582 IFSC HDFC0001234. Send screenshot to +91 9800087684. Verify at http://phish.example/verify?ref=yhtvobvt.,True,1.0,usersytv@okicici,"919800087684,968911691582",HDFC0001234,http://phish.example/verify?ref=yhtvobvt.,+919800087684,,
2026-02-08T12:24:30.987830,eval-1770553291733-0,message,scammer,Immediate action required: OTP pending. Transfer to userr9sx@okicici to unblock. Account 291929065043 / IFSC ICIC0009876. Send confirmation on +91 6071960823. Use link http://phish.example/verify?ref=52vxly5p.,True,0.5,userr9sx@okicici,"291929065043,916071960823",,http://phish.example/verify?ref=52vxly5p.,+916071960823,,
2026-02-08T12:24:30.992788,eval-1770553291737-3,summary,,,True,,usertny7@okicici,"694577515583,918249056351",HDFC0001234,http://phish.example/verify?ref=1yewjd28,+918249056351,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.993831,eval-1770553291738-5,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,user787z@okicici,"620823685876,919511341036",SBIN0000456,http://phish.example/verify?ref=rb12rdgz,+919511341036,,
2026-02-08T12:24:30.996803,eval-1770553291743-7,summary,,,True,,uservk3q@okicici,"500158815971,916736091283",ICIC0009876,http://phish.example/verify?ref=09b170fs,+916736091283,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.997680,eval-1770553291734-1,summary,,,True,,user6yqo@okicici,"652479501315,919985855685",,http://phish.example/verify?ref=ipmrn5mc.,+919985855685,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:30.998262,eval-1770553291737-3,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,usertny7@okicici,"694577515583,918249056351",HDFC0001234,http://phish.example/verify?ref=1yewjd28,+918249056351,,
2026-02-08T12:24:31.002089,eval-1770553291738-4,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,usersytv@okicici,"919800087684,968911691582",HDFC0001234,http://phish.example/verify?ref=yhtvobvt.,+919800087684,,
2026-02-08T12:24:31.003587,eval-1770553291739-6,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userdedq@okicici,"687759143401,918824310247",,http://phish.example/verify?ref=hiv4awtb.,+918824310247,,
2026-02-08T12:24:31.003992,eval-1770553291733-0,summary,,,True,,userr9sx@okicici,"291929065043,916071960823",,http://phish.example/verify?ref=52vxly5p.,+916071960823,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:31.004063,eval-1770553291737-3,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI usertny7@okicici. Bank a/c 694577515583 IFSC HDFC0001234. Call +91 8249056351. Open http://phish.example/verify?ref=1yewjd28 immediately.,True,1.0,usertny7@okicici,"694577515583,918249056351",HDFC0001234,http://phish.example/verify?ref=1yewjd28,+918249056351,,
2026-02-08T12:24:31.005695,eval-1770553291739-6,message,scammer,Immediate action required: OTP pending. Transfer to userdedq@okicici to unblock. Account 687759143401 / IFSC SBIN0000456. Send confirmation on +91 8824310247. Use link http://phish.example/verify?ref=hiv4awtb.,True,0.5,userdedq@okicici,"687759143401,918824310247",,http://phish.example/verify?ref=hiv4awtb.,+918824310247,,
2026-02-08T12:24:31.006021,eval-1770553291733-0,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userr9sx@okicici,"291929065043,916071960823",,http://phish.example/verify?ref=52vxly5p.,+916071960823,,
2026-02-08T12:24:31.009067,eval-1770553291739-6,summary,,,True,,userdedq@okicici,"687759143401,918824310247",,http://phish.example/verify?ref=hiv4awtb.,+918824310247,,high (uses links plus banking/payment identifiers)
2026-02-08T12:24:31.009215,eval-1770553291743-7,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI uservk3q@okicici. Bank a/c 500158815971 IFSC ICIC0009876. Call +91 6736091283. Open http://phish.example/verify?ref=09b170fs immediately.,True,1.0,uservk3q@okicici,"500158815971,916736091283",ICIC0009876,http://phish.example/verify?ref=09b170fs,+916736091283,,
2026-02-08T12:24:31.010763,eval-1770553291734-1,message,scammer,Immediate action required: OTP pending. Transfer to user6yqo@okicici to unblock. Account 652479501315 / IFSC SBIN0000456. Send confirmation on +91 9985855685. Use link http://phish.example/verify?ref=ipmrn5mc.,True,0.5,user6yqo@okicici,"652479501315,919985855685",,http://phish.example/verify?ref=ipmrn5mc.,+919985855685,,
2026-02-08T12:25:03.499920,eval-1770553291750-9,message,scammer,Immediate action required: OTP pending. Transfer to user90gv@okicici to unblock. Account 628833049918 / IFSC ICIC0009876. Send confirmation on +91 8478476367. Use link http://phish.example/verify?ref=woa7rbwx.,True,0.5,user90gv@okicici,"628833049918,918478476367",,http://phish.example/verify?ref=woa7rbwx.,+918478476367,,
2026-02-08T12:25:03.500163,eval-1770553291750-9,summary,,,True,,user90gv@okicici,"628833049918,918478476367",,http://phish.example/verify?ref=woa7rbwx.,+918478476367,,high (uses links plus banking/payment identifiers)
2026-02-08T12:25:03.501298,eval-1770553291750-9,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,user90gv@okicici,"628833049918,918478476367",,http://phish.example/verify?ref=woa7rbwx.,+918478476367,,
2026-02-08T12:25:19.802894,eval-1770553291748-8,summary,,,True,,userbswi@okicici,"844699242631,917209271853",HDFC0001234,http://phish.example/verify?ref=jy5mbnjz,+917209271853,,high (uses links plus banking/payment identifiers)
2026-02-08T12:25:19.807177,eval-1770553291748-8,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userbswi@okicici. Bank a/c 844699242631 IFSC HDFC0001234. Call +91 7209271853. Open http://phish.example/verify?ref=jy5mbnjz immediately.,True,1.0,userbswi@okicici,"844699242631,917209271853",HDFC0001234,http://phish.example/verify?ref=jy5mbnjz,+917209271853,,
2026-02-08T12:25:19.859394,eval-1770553291748-8,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,userbswi@okicici,"844699242631,917209271853",HDFC0001234,http://phish.example/verify?ref=jy5mbnjz,+917209271853,,
2026-02-08T12:25:36.108135,eval-1770553351772-10,message,scammer,Immediate action required: OTP pending. Transfer to usertj7w@okicici to unblock. Account 816671604614 / IFSC SBIN0000456. Send confirmation on +91 8029814383. Use link http://phish.example/verify?ref=9lwdbwpw.,True,0.5,usertj7w@okicici,"816671604614,918029814383",,http://phish.example/verify?ref=9lwdbwpw.,+918029814383,,
2026-02-08T12:25:36.109043,eval-1770553351772-10,summary,,,True,,usertj7w@okicici,"816671604614,918029814383",,http://phish.example/verify?ref=9lwdbwpw.,+918029814383,,high (uses links plus banking/payment identifiers)
2026-02-08T12:25:36.110910,eval-1770553351772-10,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,usertj7w@okicici,"816671604614,918029814383",,http://phish.example/verify?ref=9lwdbwpw.,+918029814383,,
2026-02-08T12:25:52.390364,eval-1770553351773-11,summary,,,True,,userkgih@okicici,"919681110826,992340860009",,http://phish.example/verify?ref=ul3zxl9n.,+919681110826,,high (uses links plus banking/payment identifiers)
2026-02-08T12:25:52.391645,eval-1770553351773-11,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userkgih@okicici,"919681110826,992340860009",,http://phish.example/verify?ref=ul3zxl9n.,+919681110826,,
2026-02-08T12:25:52.391843,eval-1770553351773-11,message,scammer,Immediate action required: OTP pending. Transfer to userkgih@okicici to unblock. Account 992340860009 / IFSC ICIC0009876. Send confirmation on +91 9681110826. Use link http://phish.example/verify?ref=ul3zxl9n.,True,0.5,userkgih@okicici,"919681110826,992340860009",,http://phish.example/verify?ref=ul3zxl9n.,+919681110826,,
2026-02-08T12:26:08.732466,eval-1770553351774-13,summary,,,True,,user0737@okicici,"694095120783,919172789077",,http://phish.example/verify?ref=ycsahy05.,+919172789077,,high (uses links plus banking/payment identifiers)
2026-02-08T12:26:08.740563,eval-1770553351774-13,message,scammer,Immediate action required: OTP pending. Transfer to user0737@okicici to unblock. Account 694095120783 / IFSC HDFC0001234. Send confirmation on +91 9172789077. Use link http://phish.example/verify?ref=ycsahy05.,True,0.5,user0737@okicici,"694095120783,919172789077",,http://phish.example/verify?ref=ycsahy05.,+919172789077,,
2026-02-08T12:26:08.741700,eval-1770553351774-13,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,user0737@okicici,"694095120783,919172789077",,http://phish.example/verify?ref=ycsahy05.,+919172789077,,
2026-02-08T12:26:25.087184,eval-1770553351779-18,summary,,,True,,usera40k@okicici,"830091194183,919307389024",HDFC0001234,http://phish.example/verify?ref=t61shd0l.,+919307389024,,high (uses links plus banking/payment identifiers)
2026-02-08T12:26:25.090167,eval-1770553351779-18,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,usera40k@okicici,"830091194183,919307389024",HDFC0001234,http://phish.example/verify?ref=t61shd0l.,+919307389024,,
2026-02-08T12:26:25.094469,eval-1770553351779-18,message,scammer,Final warning: urgent refund verification. Pay to UPI usera40k@okicici. Bank account 830091194183 IFSC HDFC0001234. Send screenshot to +91 9307389024. Verify at http://phish.example/verify?ref=t61shd0l.,True,1.0,usera40k@okicici,"830091194183,919307389024",HDFC0001234,http://phish.example/verify?ref=t61shd0l.,+919307389024,,
2026-02-08T12:26:41.353056,eval-1770553351775-15,summary,,,True,,userp4fd@okicici,"813367077679,918485639268",SBIN0000456,http://phish.example/verify?ref=3botxlgi,+918485639268,,high (uses links plus banking/payment identifiers)
2026-02-08T12:26:41.358192,eval-1770553351775-15,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userp4fd@okicici. Bank a/c 813367077679 IFSC SBIN0000456. Call +91 8485639268. Open http://phish.example/verify?ref=3botxlgi immediately.,True,1.0,userp4fd@okicici,"813367077679,918485639268",SBIN0000456,http://phish.example/verify?ref=3botxlgi,+918485639268,,
2026-02-08T12:26:41.401810,eval-1770553351775-15,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,userp4fd@okicici,"813367077679,918485639268",SBIN0000456,http://phish.example/verify?ref=3botxlgi,+918485639268,,
2026-02-08T12:26:57.650643,eval-1770553351777-17,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI users69w@okicici. Bank a/c 915642442939 IFSC ICIC0009876. Call +91 6705398110. Open http://phish.example/verify?ref=6udewwv9 immediately.,True,1.0,users69w@okicici,"915642442939,916705398110",ICIC0009876,http://phish.example/verify?ref=6udewwv9,+916705398110,,
2026-02-08T12:26:57.651603,eval-1770553351777-17,summary,,,True,,users69w@okicici,"915642442939,916705398110",ICIC0009876,http://phish.example/verify?ref=6udewwv9,+916705398110,,high (uses links plus banking/payment identifiers)
2026-02-08T12:26:57.651703,eval-1770553351777-17,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,users69w@okicici,"915642442939,916705398110",ICIC0009876,http://phish.example/verify?ref=6udewwv9,+916705398110,,
2026-02-08T12:30:20.054791,eval-1770553640440-9,summary,,,True,,user5d5c@okicici,"769141307371,918183160189",HDFC0001234,http://phish.example/verify?ref=0f3kulxh.,+918183160189,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:20.066790,eval-1770553640440-9,message,scammer,Final warning: urgent refund verification. Pay to UPI user5d5c@okicici. Bank account 769141307371 IFSC HDFC0001234. Send screenshot to +91 8183160189. Verify at http://phish.example/verify?ref=0f3kulxh.,True,1.0,user5d5c@okicici,"769141307371,918183160189",HDFC0001234,http://phish.example/verify?ref=0f3kulxh.,+918183160189,,
2026-02-08T12:30:20.067460,eval-1770553640440-9,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,user5d5c@okicici,"769141307371,918183160189",HDFC0001234,http://phish.example/verify?ref=0f3kulxh.,+918183160189,,
2026-02-08T12:30:20.099788,eval-1770553640438-2,summary,,,True,,user3rd1@okicici,"880599421336,916347342092",ICIC0009876,http://phish.example/verify?ref=q4p2sgl1,+916347342092,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:20.135467,eval-1770553640439-4,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,userb53m@okicici,"191074576180,918021432594",SBIN0000456,http://phish.example/verify?ref=apgu06p0.,+918021432594,,
2026-02-08T12:30:20.164656,eval-1770553640438-2,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,user3rd1@okicici,"880599421336,916347342092",ICIC0009876,http://phish.example/verify?ref=q4p2sgl1,+916347342092,,
2026-02-08T12:30:20.188906,eval-1770553640439-4,message,scammer,Final warning: urgent refund verification. Pay to UPI userb53m@okicici. Bank account 191074576180 IFSC SBIN0000456. Send screenshot to +91 8021432594. Verify at http://phish.example/verify?ref=apgu06p0.,True,1.0,userb53m@okicici,"191074576180,918021432594",SBIN0000456,http://phish.example/verify?ref=apgu06p0.,+918021432594,,
2026-02-08T12:30:20.211196,eval-1770553640440-7,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userxkc2@okicici. Bank a/c 571451350369 IFSC HDFC0001234. Call +91 9866295390. Open http://phish.example/verify?ref=ytfm57mj immediately.,True,1.0,userxkc2@okicici,"571451350369,919866295390",HDFC0001234,http://phish.example/verify?ref=ytfm57mj,+919866295390,,
2026-02-08T12:30:20.260406,eval-1770553640439-4,summary,,,True,,userb53m@okicici,"191074576180,918021432594",SBIN0000456,http://phish.example/verify?ref=apgu06p0.,+918021432594,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:20.261728,eval-1770553640440-7,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,userxkc2@okicici,"571451350369,919866295390",HDFC0001234,http://phish.example/verify?ref=ytfm57mj,+919866295390,,
2026-02-08T12:30:20.265271,eval-1770553640440-7,summary,,,True,,userxkc2@okicici,"571451350369,919866295390",HDFC0001234,http://phish.example/verify?ref=ytfm57mj,+919866295390,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:20.265847,eval-1770553640438-2,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI user3rd1@okicici. Bank a/c 880599421336 IFSC ICIC0009876. Call +91 6347342092. Open http://phish.example/verify?ref=q4p2sgl1 immediately.,True,1.0,user3rd1@okicici,"880599421336,916347342092",ICIC0009876,http://phish.example/verify?ref=q4p2sgl1,+916347342092,,
2026-02-08T12:30:52.737727,eval-1770553640439-6,summary,,,True,,usery1t3@okicici,"106747368171,918503678021",,http://phish.example/verify?ref=sokwy2qe.,+918503678021,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:52.739272,eval-1770553640439-6,message,scammer,Immediate action required: OTP pending. Transfer to usery1t3@okicici to unblock. Account 106747368171 / IFSC ICIC0009876. Send confirmation on +91 8503678021. Use link http://phish.example/verify?ref=sokwy2qe.,True,0.5,usery1t3@okicici,"106747368171,918503678021",,http://phish.example/verify?ref=sokwy2qe.,+918503678021,,
2026-02-08T12:30:52.755457,eval-1770553640439-6,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,usery1t3@okicici,"106747368171,918503678021",,http://phish.example/verify?ref=sokwy2qe.,+918503678021,,
2026-02-08T12:30:52.777863,eval-1770553640437-0,summary,,,True,,userslet@okicici,"724468032028,919950996862",,http://phish.example/verify?ref=om553kc5.,+919950996862,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:52.821397,eval-1770553640439-5,summary,,,True,,useryco5@okicici,"484535202281,918375131299",ICIC0009876,http://phish.example/verify?ref=eavd7zue.,+918375131299,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:52.847544,eval-1770553640437-0,message,scammer,Immediate action required: OTP pending. Transfer to userslet@okicici to unblock. Account 724468032028 / IFSC HDFC0001234. Send confirmation on +91 9950996862. Use link http://phish.example/verify?ref=om553kc5.,True,0.5,userslet@okicici,"724468032028,919950996862",,http://phish.example/verify?ref=om553kc5.,+919950996862,,
2026-02-08T12:30:52.898083,eval-1770553640438-1,message,honeypot,Is this account correct? Please send account number and IFSC again,True,1.0,usertelb@okicici,"666044211508,919161812413",HDFC0001234,http://phish.example/verify?ref=a2489o95,+919161812413,,
2026-02-08T12:30:52.902723,eval-1770553640438-3,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI userqph3@okicici. Bank a/c 604598105725 IFSC HDFC0001234. Call +91 8570840942. Open http://phish.example/verify?ref=x8bp3fbk immediately.,True,1.0,userqph3@okicici,"604598105725,918570840942",HDFC0001234,http://phish.example/verify?ref=x8bp3fbk,+918570840942,,
2026-02-08T12:30:52.908051,eval-1770553640438-3,summary,,,True,,userqph3@okicici,"604598105725,918570840942",HDFC0001234,http://phish.example/verify?ref=x8bp3fbk,+918570840942,,high (uses links plus banking/payment identifiers)
2026-02-08T12:30:52.908690,eval-1770553640439-5,message,scammer,Final warning: urgent refund verification. Pay to UPI useryco5@okicici. Bank account 484535202281 IFSC ICIC0009876. Send screenshot to +91 8375131299. Verify at http://phish.example/verify?ref=eavd7zue.,True,1.0,useryco5@okicici,"484535202281,918375131299",ICIC0009876,http://phish.example/verify?ref=eavd7zue.,+918375131299,,
2026-02-08T12:30:52.911787,eval-1770553640438-3,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,userqph3@okicici,"604598105725,918570840942",HDFC0001234,http://phish.example/verify?ref=x8bp3fbk,+918570840942,,
2026-02-08T12:30:52.913042,eval-1770553640438-1,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI usertelb@okicici. Bank a/c 666044211508 IFSC HDFC0001234. Call +91 9161812413. Open http://phish.example/verify?ref=a2489o95 immediately.,True,1.0,usertelb@okicici,"666044211508,919161812413",HDFC0001234,http://phish.example/verify?ref=a2489o95,+919161812413,,
2026-02-08T12:30:52.913387,eval-1770553640437-0,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userslet@okicici,"724468032028,919950996862",,http://phish.example/verify?ref=om553kc5.,+919950996862,,
2026-02-08T12:30:52.913554,eval-1770553640439-5,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,useryco5@okicici,"484535202281,918375131299",ICIC0009876,http://phish.example/verify?ref=eavd7zue.,+918375131299,,
2026-02-08T12:30:52.914266,eval-1770553640438-1,summary,,,True,,usertelb@okicici,"666044211508,919161812413",HDFC0001234,http://phish.example/verify?ref=a2489o95,+919161812413,,high (uses links plus banking/payment identifiers)
2026-02-08T12:31:09.128884,eval-1770553640446-10,message,honeypot,I tried but it failed. Which UPI or bank should I use?,True,1.0,useripd8@okicici,"201374444176,917656811216",HDFC0001234,http://phish.example/verify?ref=k6clslmn,+917656811216,,
2026-02-08T12:31:09.131888,eval-1770553640446-10,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI useripd8@okicici. Bank a/c 201374444176 IFSC HDFC0001234. Call +91 7656811216. Open http://phish.example/verify?ref=k6clslmn immediately.,True,1.0,useripd8@okicici,"201374444176,917656811216",HDFC0001234,http://phish.example/verify?ref=k6clslmn,+917656811216,,
2026-02-08T12:31:09.133583,eval-1770553640446-10,summary,,,True,,useripd8@okicici,"201374444176,917656811216",HDFC0001234,http://phish.example/verify?ref=k6clslmn,+917656811216,,high (uses links plus banking/payment identifiers)
2026-02-08T12:31:25.411397,eval-1770553640449-11,summary,,,True,,user4trb@okicici,"454279443763,919099709936",,http://phish.example/verify?ref=kgyanihh.,+919099709936,,high (uses links plus banking/payment identifiers)
2026-02-08T12:31:25.414160,eval-1770553640449-11,message,scammer,Immediate action required: OTP pending. Transfer to user4trb@okicici to unblock. Account 454279443763 / IFSC ICIC0009876. Send confirmation on +91 9099709936. Use link http://phish.example/verify?ref=kgyanihh.,True,0.5,user4trb@okicici,"454279443763,919099709936",,http://phish.example/verify?ref=kgyanihh.,+919099709936,,
2026-02-08T12:31:25.419003,eval-1770553640449-11,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,user4trb@okicici,"454279443763,919099709936",,http://phish.example/verify?ref=kgyanihh.,+919099709936,,
2026-02-08T12:31:41.790248,eval-1770553640440-8,message,scammer,Final warning: urgent refund verification. Pay to UPI usern81n@okicici. Bank account 273522356350 IFSC SBIN0000456. Send screenshot to +91 9967206427. Verify at http://phish.example/verify?ref=nl1mxhct.,True,1.0,usern81n@okicici,"273522356350,919967206427",SBIN0000456,http://phish.example/verify?ref=nl1mxhct.,+919967206427,,
2026-02-08T12:31:41.792523,eval-1770553640440-8,message,honeypot,"Okay sir, but my bank app is slow. Can you send full details again?",True,1.0,usern81n@okicici,"273522356350,919967206427",SBIN0000456,http://phish.example/verify?ref=nl1mxhct.,+919967206427,,
2026-02-08T12:31:41.792765,eval-1770553640440-8,summary,,,True,,usern81n@okicici,"273522356350,919967206427",SBIN0000456,http://phish.example/verify?ref=nl1mxhct.,+919967206427,,high (uses links plus banking/payment identifiers)
2026-02-08T12:31:58.131379,eval-1770553640457-12,summary,,,True,,userrv23@okicici,"217587961292,917571991427",SBIN0000456,http://phish.example/verify?ref=e38k5lpf.,+917571991427,,high (uses links plus banking/payment identifiers)
2026-02-08T12:31:58.137520,eval-1770553640457-12,message,scammer,Final warning: urgent refund verification. Pay to UPI userrv23@okicici. Bank account 217587961292 IFSC SBIN0000456. Send screenshot to +91 7571991427. Verify at http://phish.example/verify?ref=e38k5lpf.,True,1.0,userrv23@okicici,"217587961292,917571991427",SBIN0000456,http://phish.example/verify?ref=e38k5lpf.,+917571991427,,
2026-02-08T12:31:58.140036,eval-1770553640457-12,message,honeypot,"My brother will pay, can you send payment details once more?",True,1.0,userrv23@okicici,"217587961292,917571991427",SBIN0000456,http://phish.example/verify?ref=e38k5lpf.,+917571991427,,
2026-02-08T12:32:14.465799,eval-1770553640461-15,summary,,,True,,userdk3k@okicici,"668778374660,918066973720",,http://phish.example/verify?ref=qpube5e6.,+918066973720,,high (uses links plus banking/payment identifiers)
2026-02-08T12:32:14.471323,eval-1770553640461-15,message,scammer,Immediate action required: OTP pending. Transfer to userdk3k@okicici to unblock. Account 668778374660 / IFSC ICIC0009876. Send confirmation on +91 8066973720. Use link http://phish.example/verify?ref=qpube5e6.,True,0.5,userdk3k@okicici,"668778374660,918066973720",,http://phish.example/verify?ref=qpube5e6.,+918066973720,,
2026-02-08T12:32:14.474315,eval-1770553640461-15,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userdk3k@okicici,"668778374660,918066973720",,http://phish.example/verify?ref=qpube5e6.,+918066973720,,
2026-02-08T12:32:30.765370,eval-1770553640459-13,summary,,,True,,user8yse@okicici,"325445219484,919973474996",ICIC0009876,http://phish.example/verify?ref=611lz29i,+919973474996,,high (uses links plus banking/payment identifiers)
2026-02-08T12:32:30.765490,eval-1770553640459-13,message,scammer,URGENT: Your blocked account needs verification. Pay the KYC fee now to UPI user8yse@okicici. Bank a/c 325445219484 IFSC ICIC0009876. Call +91 9973474996. Open http://phish.example/verify?ref=611lz29i immediately.,True,1.0,user8yse@okicici,"325445219484,919973474996",ICIC0009876,http://phish.example/verify?ref=611lz29i,+919973474996,,
2026-02-08T12:32:30.767395,eval-1770553640459-13,message,honeypot,"I don’t understand UPI, can you tell step by step?",True,1.0,user8yse@okicici,"325445219484,919973474996",ICIC0009876,http://phish.example/verify?ref=611lz29i,+919973474996,,
2026-02-08T12:32:47.038594,eval-1770553640463-16,message,scammer,Immediate action required: OTP pending. Transfer to userf0an@okicici to unblock. Account 374895593829 / IFSC ICIC0009876. Send confirmation on +91 9331738212. Use link http://phish.example/verify?ref=q0tsbdhg.,True,0.5,userf0an@okicici,"374895593829,919331738212",,http://phish.example/verify?ref=q0tsbdhg.,+919331738212,,
2026-02-08T12:32:47.040379,eval-1770553640463-16,summary,,,True,,userf0an@okicici,"374895593829,919331738212",,http://phish.example/verify?ref=q0tsbdhg.,+919331738212,,high (uses links plus banking/payment identifiers)
2026-02-08T12:32:47.040615,eval-1770553640463-16,message,honeypot,I'm not sure. What exactly do you need me to do?,True,0.5,userf0an@okicici,"374895593829,919331738212",,http://phish.example/verify?ref=q0tsbdhg.,+919331738212,,
2026-02-08T12:33:03.364588,eval-1770553640460-14,summary,,,True,,userr3g2@okicici,"205321780296,917851100154",SBIN0000456,http://phish.example/verify?ref=rv3ixvzj.,+917851100154,,high (uses links plus banking/payment identifiers)
